"year","country","sex","edu","age","n","prev","source","alln"
"2001","Romania","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",116301,0.143289242187538,"EUROSTATcensus",NA
"2001","Romania","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",100870,0.107180691962033,"EUROSTATcensus",NA
"2001","Romania","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",60538,0.105005351044104,"EUROSTATcensus",NA
"2001","Romania","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",252363,0.310925125546416,"EUROSTATcensus",NA
"2001","Romania","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",262319,0.278730365170897,"EUROSTATcensus",NA
"2001","Romania","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",167020,0.289702232174605,"EUROSTATcensus",NA
"2001","Romania","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",442988,0.545785632266045,"EUROSTATcensus",NA
"2001","Romania","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",577932,0.61408894286707,"EUROSTATcensus",NA
"2001","Romania","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",348965,0.605292416781291,"EUROSTATcensus",NA
"2001","Romania","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",97441,0.115597973734474,"EUROSTATcensus",NA
"2001","Romania","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",91426,0.0952592314745353,"EUROSTATcensus",NA
"2001","Romania","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",63545,0.108736199426416,"EUROSTATcensus",NA
"2001","Romania","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",255099,0.302633670648808,"EUROSTATcensus",NA
"2001","Romania","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",208640,0.217387680253397,"EUROSTATcensus",NA
"2001","Romania","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",137098,0.23459777274314,"EUROSTATcensus",NA
"2001","Romania","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",490390,0.581768355616718,"EUROSTATcensus",NA
"2001","Romania","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",659694,0.687353088272068,"EUROSTATcensus",NA
"2001","Romania","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",383753,0.656666027830444,"EUROSTATcensus",NA
"2001","Slovakia","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",31586,0.154023952563002,"EUROSTATcensus",NA
"2001","Slovakia","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",23851,0.139173513210718,"EUROSTATcensus",NA
"2001","Slovakia","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",25036,0.136722077808602,"EUROSTATcensus",NA
"2001","Slovakia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",79814,0.389199890770071,"EUROSTATcensus",NA
"2001","Slovakia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",69516,0.405634394547661,"EUROSTATcensus",NA
"2001","Slovakia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",76327,0.416823215885013,"EUROSTATcensus",NA
"2001","Slovakia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",93672,0.456776156666927,"EUROSTATcensus",NA
"2001","Slovakia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",78009,0.455192092241621,"EUROSTATcensus",NA
"2001","Slovakia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",81753,0.446454706306385,"EUROSTATcensus",NA
"2001","Slovakia","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",29012,0.136922684839961,"EUROSTATcensus",NA
"2001","Slovakia","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",24007,0.137854009233526,"EUROSTATcensus",NA
"2001","Slovakia","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",26554,0.144687946122075,"EUROSTATcensus",NA
"2001","Slovakia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",106741,0.503766176151327,"EUROSTATcensus",NA
"2001","Slovakia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",90494,0.519638468429152,"EUROSTATcensus",NA
"2001","Slovakia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",100533,0.547786144742434,"EUROSTATcensus",NA
"2001","Slovakia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",76133,0.359311139008712,"EUROSTATcensus",NA
"2001","Slovakia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",59647,0.342507522337322,"EUROSTATcensus",NA
"2001","Slovakia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",56439,0.30752590913549,"EUROSTATcensus",NA
"2001","Slovenia","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",18555,0.26414691437113,"EUROSTATcensus",NA
"2001","Slovenia","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",17997,0.260814747184905,"EUROSTATcensus",NA
"2001","Slovenia","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",16613,0.219157300406311,"EUROSTATcensus",NA
"2001","Slovenia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",6838,0.0973450067620471,"EUROSTATcensus",NA
"2001","Slovenia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",11482,0.166398562381346,"EUROSTATcensus",NA
"2001","Slovenia","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",13506,0.178170017413329,"EUROSTATcensus",NA
"2001","Slovenia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",44852,0.638508078866823,"EUROSTATcensus",NA
"2001","Slovenia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",39524,0.572786690433749,"EUROSTATcensus",NA
"2001","Slovenia","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",45685,0.60267268218036,"EUROSTATcensus",NA
"2001","Slovenia","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",10464,0.141153617870825,"EUROSTATcensus",NA
"2001","Slovenia","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",11267,0.158770644270334,"EUROSTATcensus",NA
"2001","Slovenia","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",11472,0.148992817901996,"EUROSTATcensus",NA
"2001","Slovenia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",9955,0.134287487185021,"EUROSTATcensus",NA
"2001","Slovenia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",11868,0.167239727185615,"EUROSTATcensus",NA
"2001","Slovenia","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",11748,0.152577373144408,"EUROSTATcensus",NA
"2001","Slovenia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",53713,0.724558894944154,"EUROSTATcensus",NA
"2001","Slovenia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",47829,0.673989628544051,"EUROSTATcensus",NA
"2001","Slovenia","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",53777,0.698429808953596,"EUROSTATcensus",NA
"1991","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",229796,0.16123229080132,"EUROSTATcensus",NA
"1991","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",146348,0.116936018703626,"EUROSTATcensus",NA
"1991","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",93030,0.0771666893391685,"EUROSTATcensus",NA
"1991","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",575677,0.403913564516491,"EUROSTATcensus",NA
"1991","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",680887,0.544047168168039,"EUROSTATcensus",NA
"1991","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",793057,0.657826326424303,"EUROSTATcensus",NA
"1991","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",619775,0.434854144682189,"EUROSTATcensus",NA
"1991","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",424287,0.339016813128335,"EUROSTATcensus",NA
"1991","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",319485,0.265006984236528,"EUROSTATcensus",NA
"1991","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",215980,0.15047117165195,"EUROSTATcensus",NA
"1991","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",174542,0.138987917729396,"EUROSTATcensus",NA
"1991","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",146269,0.12194947070383,"EUROSTATcensus",NA
"1991","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",523227,0.364527177192032,"EUROSTATcensus",NA
"1991","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",604253,0.481167090165925,"EUROSTATcensus",NA
"1991","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",690908,0.576033642843267,"EUROSTATcensus",NA
"1991","Spain","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",696151,0.485001651156018,"EUROSTATcensus",NA
"1991","Spain","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",477012,0.379844992104678,"EUROSTATcensus",NA
"1991","Spain","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",362246,0.302016886452903,"EUROSTATcensus",NA
"2001","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",281763,0.165763320314086,"EUROSTATcensus",NA
"2001","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",238851,0.144900447712299,"EUROSTATcensus",NA
"2001","Spain","Females","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",194281,0.119862394632009,"EUROSTATcensus",NA
"2001","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",721133,0.424248039906083,"EUROSTATcensus",NA
"2001","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",845231,0.512764653781288,"EUROSTATcensus",NA
"2001","Spain","Females","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",938442,0.578975326168032,"EUROSTATcensus",NA
"2001","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",696895,0.409988639779832,"EUROSTATcensus",NA
"2001","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 30 to 34 years",564298,0.342334898506412,"EUROSTATcensus",NA
"2001","Spain","Females","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 35 to 39 years",488144,0.301162279199959,"EUROSTATcensus",NA
"2001","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 25 to 29 years",211477,0.11942677946901,"EUROSTATcensus",NA
"2001","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 30 to 34 years",202213,0.11905737584268,"EUROSTATcensus",NA
"2001","Spain","Males","First and second stage of tertiary education (levels 5 and 6)","From 35 to 39 years",180440,0.110151467424614,"EUROSTATcensus",NA
"2001","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 25 to 29 years",943233,0.532669176690101,"EUROSTATcensus",NA
"2001","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 30 to 34 years",974966,0.574032794606847,"EUROSTATcensus",NA
"2001","Spain","Males","Pre-primary, primary and lower secondary education (levels 0-2)","From 35 to 39 years",992619,0.605954552447091,"EUROSTATcensus",NA
"2001","Spain","Males","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 29 years",616057,0.347904043840889,"EUROSTATcensus",NA
